main thread [4498]
deadline thread started [4510]
Starting camera loop
0,40982055
0,29633681
0,30068313
0,39781390
0,40617074
0,30325832
0,29302298
0,28861628
0,32765538
0,30285626
0,31921189
0,30825740
0,26002595
0,24515796
0,32369354
0,29509557
0,23790646
0,23011922
0,27915835
0,27357685
0,27903591
0,29676149
0,29316426
0,24901741
0,28621631
0,31030407
0,31256001
0,27695685
0,31195094
0,30370966
0,30200519
0,23835521
0,23112999
0,22861852
0,23404000
0,23564201
0,23289836
0,23362746
0,23613797
0,23337111
0,24912630
0,25792799
0,24857705
0,25308576
0,23953928
0,24461851
0,23748963
0,22654259
0,23453814
0,23538429
0,23083818
0,32210960
0,30067371
0,22267944
0,21594814
0,22368425
0,23880778
0,21860111
0,24481016
0,25006760
0,24415129
0,24811552
0,22706739
0,22917314
0,23028817
0,22700721
0,23295929
0,21671556
0,21634796
0,22036705
0,22081890
0,23845184
0,24123129
0,24778387
0,24638849
0,23731797
0,25075979
0,22888501
0,22975186
0,23770350
0,21843851
0,22499354
0,23826680
0,23260281
0,24134260
0,24377275
0,26903645
0,25838352
0,24562186
0,24994385
0,23842019
0,24324037
0,23630979
0,23335669
0,23532460
0,22948092
0,24088242
0,23215111
0,23112164
0,23344870
0,23108885
0,25743704
0,25435779
0,25044757
0,25116888
0,24377071
0,24656594
0,23333000
0,23585350
0,22895646
0,22755720
0,23477240
0,24121923
0,23706576
0,23876835
0,21912835
0,22288242
0,26255426
0,26083110
0,27223168
0,24807960
0,23556833
0,26033019
0,23749795
0,23763292
0,23765002
0,23842998
0,23006221
0,23888259
0,23703392
0,23472571
0,24056241
0,26909644
0,25388225
0,28355707
0,25044020
0,24020903
0,26502312
0,23800832
0,23451502
0,24066744
0,23482407
0,23572984
0,23957627
0,23396852
0,23139594
0,23530424
0,26909610
0,25328699
0,28972241
0,24581723
0,24019961
0,24861760
0,21748907
0,21568517
0,21717036
0,22112574
0,21731834
0,22242502
0,21645428
0,21802093
0,22702055
0,26190667
0,25774572
0,28102609
0,24829220
0,23885391
0,25274172
0,23704536
0,22937384
0,23472648
0,23851703
0,23472927
0,23816666
0,24350015
0,22624646
0,23825385
0,26304984
0,23073594
0,25985109
0,22775298
0,22342536
0,23474515
0,22027998
0,23983368
0,23508779
0,23739111
0,22773313
0,23499963
0,23432686
0,23101037
0,23987004
0,27438704
0,25182115
0,31693724
0,24996071
0,24233294
0,26000797
0,23567816
0,23415774
0,23131868
0,23798536
0,23050667
0,23388941
0,23433703
0,23063559
0,32339610
0,35254165
0,25595132
0,24822723
0,29414444
0,24285905
0,23985743
0,24936255
0,23240722
0,23167722
0,23389670
0,22516181
0,23348202
0,23215997
0,23324202
0,23490857
0,23986980
0,26092145
0,24965928
0,29622057
0,24494463
0,24545035
0,25245091
0,21564887
0,21628591
0,21785167
0,21536223
0,21773169
0,22174945
0,23124037
0,23085799
0,23122500
0,26030997
0,25090372
0,25912295
0,25128832
0,24091095
0,25841763
0,23578535
0,23394706
0,23072295
0,22708793
0,23582095
0,22035055
0,21703924
0,21953797
0,21938742
0,24928518
0,34527905
0,36760792
0,25738429
0,25078756
0,23758354
0,25803632
0,23377630
0,23473478
0,23303464
0,23261539
0,24239095
0,22889664
0,23505981
0,23087559
0,22693387
0,25768536
0,24286406
0,23827685
0,24846741
0,23943111
0,25997518
0,22744493
0,23053097
0,22659425
0,23160981
0,21836223
0,22803875
0,23083962
0,23157627
0,23103800
0,26625925
0,24947504
0,27712257
0,24953796
0,23701958
0,28256375
0,23455536
0,22620594
0,22477371
0,23079334
0,23745208
0,23071317
0,23024368
0,23243147
0,22761760
0,26577648
0,24584740
0,26138798
0,34481556
0,33514869
0,23810334
0,24819497
0,22987703
0,22669109
0,22921319
0,22897298
0,22650387
0,23035055
0,23107229
0,22529333
0,23733482
0,26522632
0,24443520
0,25839908
0,22649739
0,22399091
0,23875816
0,21625705
0,21719869
0,21648275
0,21376408
0,21441499
0,21565909
0,21981480
0,21414111
0,21927113
0,23735925
0,24437257
0,25778092
0,24202737
0,24311352
0,25606406
0,23006979
0,24102000
0,23106705
0,23165572
0,22989258
0,23389978
0,23113576
0,22707219
0,23010683
0,26229463
0,24573314
0,28469002
0,23976762
0,23652018
0,25657479
0,22983242
0,22852559
0,22779257
0,22847440
0,22923688
0,22960891
0,24199038
0,22775057
0,23643873
0,26042221
0,24119758
0,28056682
0,23792888
0,23154441
0,24603000
0,22512262
0,22536941
0,22784981
0,22693501
0,22578982
0,22669236
0,23765743
0,22215796
0,23020258
0,24857981
0,24333316
0,23704367
0,24346816
0,23861145
0,34083223
0,32534409
0,23634219
0,23199607
0,22940316
0,22285245
0,22695817
0,23182348
0,23014946
0,22550011
0,24141994
0,26035224
0,24304163
0,27755353
0,23698331
0,24018092
0,24104019
0,25365449
0,32253669
0,30495442
0,23289572
0,23200351
0,23440774
0,23284555
0,22980500
0,23895482
0,24936574
0,24105739
0,24095113
0,24839704
0,25247929
0,24163205
0,23562279
0,22999588
0,23293979
0,23836874
0,22805130
0,22960811
0,23027376
0,22611567
0,22762281
0,23941648
0,23956053
0,22465483
0,23484352
0,21934612
0,22053537
0,20916721
0,21527073
0,22669390
0,32550464
0,32395074
0,25493075
0,23209539
0,23431757
0,23059869
0,23053502
0,26649077
0,25750484
0,26586979
0,24770875
0,23801669
0,25475494
0,23186245
0,23015687
0,23245412
0,23201703
0,23408835
0,21798129
0,21790353
0,21794721
0,21765723
0,23946018
0,24946206
0,29556460
0,24007256
0,23763389
0,25076240
0,22774905
0,22959536
0,22854832
0,22025871
0,21711093
0,22879741
0,22957963
0,23418384
0,23474649
0,22631313
0,24891649
0,26032743
0,24809131
0,23233424
0,25056465
0,23254944
0,23003888
0,21566555
0,22851405
0,22896107
0,23184369
0,22910647
0,23024908
0,22806998
